MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
0006258383afbd973f918e744dc9615b,win8defender,1.1.15200.1,4.18.1807.18075,1.275.893.0,0,7.0,0,,53447.0,1.0,1.0,1,205,38070.0,,211.0,182,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,253653.0,2.0,5.0,3425.0,,476940.0,HDD,99490.0,1,6144.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,29.0,125,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,628.0,12055.0,0,,0.0,0,0,0.0,0.0,3.0,1
000629812e75876f05cc20722287198f,mse,1.1.14405.2,4.10.209.0,1.259.1390.0,0,7.0,0,224.0,29199.0,1.0,1.0,0,97,93911.0,,126.0,124,windows7,x64,6.1.1.0,7601,768,windows7,7601.23915.amd64fre.win7sp1_ldr.170913-0600,Invalid,1.0,0,,,325.0,,,1.0,Notebook,Windows.Desktop,585.0,189033.0,2.0,5.0,3381.0,,305245.0,HDD,291831.0,0,4096.0,Notebook,15.6,1024.0,768.0,Mobile,,,10.0.10586.494,amd64,th2_release,10586,494,Core,CORE,Upgrade,18.0,72,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,127.0,63269.0,0,,0.0,0,0,0.0,0.0,15.0,0
00062d1716c9b5f292b472f1f2930622,win8defender,1.1.15100.1,4.18.1807.18075,1.273.915.0,0,7.0,0,,53447.0,1.0,1.0,1,2,584.0,27.0,277.0,75,windows10,x64,10.0.0.0,15063,256,rs2,15063.0.amd64fre.rs2_release.170317-1834,Pro,1.0,0,,0.0,107.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,1443.0,260855.0,4.0,5.0,2467.0,,476940.0,HDD,199010.0,0,4096.0,Laptop,14.1,1280.0,800.0,Mobile,,0.0,10.0.15063.674,amd64,rs2_release,15063,674,Professional,PROFESSIONAL,Update,8.0,31,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,355.0,19956.0,0,,0.0,0,0,0.0,0.0,11.0,0
000630d730e26f7d8393603a3de14085,win8defender,1.1.15100.1,4.12.17007.18022,1.273.1223.0,0,7.0,0,,53447.0,1.0,1.0,1,43,10429.0,18.0,53.0,42,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,111.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2668.0,256245.0,4.0,5.0,2527.0,,476937.0,SSD,204800.0,0,4096.0,Laptop,13.9,1366.0,768.0,Mobile,,0.0,10.0.16299.309,amd64,rs3_release,16299,309,Core,CORE,UUPUpgrade,37.0,158,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,628.0,14117.0,0,,0.0,0,0,0.0,0.0,7.0,1
000634a636109a8de8e4b127657ab5b0,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1420.0,0,7.0,0,,53447.0,1.0,1.0,1,101,147712.0,,129.0,126,windows10,x64,10.0.0.0,14393,768,rs1,14393.1358.amd64fre.rs1_release.170602-2252,Home,1.0,0,,0.0,103.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,3303.0,281634.0,2.0,5.0,3425.0,,715404.0,HDD,492940.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.14393.1358,amd64,rs1_release,14393,1358,Core,CORE,IBSClean,19.0,74,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,691.0,875.0,0,,0.0,0,0,0.0,0.0,9.0,0
0006363c66ad3625827a1bfd17c937c1,win8defender,1.1.15100.1,4.10.209.0,1.273.1124.0,0,7.0,0,,46901.0,2.0,2.0,1,29,143155.0,18.0,35.0,171,windows8,x64,6.3.0.0,9600,768,windows8.1,9600.19000.amd64fre.winblue_ltsb.180410-0600,Home,1.0,0,,0.0,323.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2206.0,228726.0,4.0,5.0,2296.0,,476940.0,HDD,461536.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,lion,0.0,10.0.10586.0,amd64,th2_release,10586,0,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,,119,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,554.0,33060.0,1,0.0,0.0,0,0,0.0,0.0,10.0,0
000636d717bb86f39b642e220dc74a24,win8defender,1.1.15100.1,4.18.1807.18075,1.273.975.0,0,7.0,0,,47238.0,2.0,1.0,1,80,70692.0,27.0,226.0,202,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,241881.0,4.0,5.0,2373.0,,953869.0,HDD,938549.0,0,4096.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.112,amd64,rs4_release,17134,112,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,32.0,136,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33129.0,1,,0.0,0,0,0.0,1.0,3.0,1
000636f4b92d5a6c22e83b76acb585cf,win8defender,1.1.15100.1,4.18.1806.18062,1.273.1482.0,0,7.0,0,,16113.0,2.0,1.0,1,220,24282.0,,237.0,72,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,170864.0,2.0,1.0,659.0,,476940.0,HDD,429991.0,1,4096.0,Notebook,15.5,1366.0,768.0,Mobile,li-i,0.0,10.0.16299.125,amd64,rs3_release,16299,125,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,8.0,31,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,628.0,21096.0,1,0.0,0.0,0,0,0.0,0.0,11.0,1
0006385e64b05c7b2f5d06756ce3e35c,win8defender,1.1.15100.1,4.18.1807.18075,1.273.665.0,0,7.0,0,,53447.0,1.0,1.0,1,9,166978.0,,10.0,214,windows10,x86,10.0.0.0,17134,768,rs4,17134.1.x86fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,AllInOne,Windows.Desktop,2206.0,198768.0,2.0,5.0,1873.0,,476940.0,HDD,465689.0,0,2048.0,Desktop,18.5,1366.0,768.0,Desktop,,4294967295.0,10.0.17134.165,x86,rs4_release,17134,165,Core,CORE,CleanPCRefresh,10.0,35,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,93.0,43977.0,0,,0.0,0,0,0.0,1.0,10.0,0
0006388c039b2d3b1bad544c3ee3a13f,win8defender,1.1.14800.3,4.14.17639.18041,1.267.960.0,0,7.0,0,,53447.0,1.0,1.0,1,66,1791.0,27.0,89.0,88,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,530.0,257573.0,4.0,5.0,2280.0,,476940.0,HDD,201789.0,0,8192.0,Laptop,14.0,1366.0,768.0,Mobile,lion,0.0,10.0.17134.1,amd64,rs4_release,17134,1,Professional,PROFESSIONAL,UUPUpgrade,14.0,49,Notify,0,IS_GENUINE,Retail,0.0,0.0,Unknown,0.0,142.0,41913.0,0,0.0,0.0,0,0,0.0,0.0,5.0,0
000638b0012cddd3a37463a2659a5fca,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1106.0,0,7.0,0,,53447.0,1.0,1.0,1,207,160818.0,27.0,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,Off,1.0,1.0,Desktop,Windows.Desktop,516.0,188345.0,12.0,5.0,3017.0,,238475.0,SSD,237102.0,0,32768.0,Desktop,25.5,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,,142.0,11066.0,0,,0.0,0,0,0.0,0.0,13.0,0
00064067db02cd4641c66add39fd2875,win8defender,1.1.15100.1,4.18.1807.18075,1.273.778.0,0,7.0,0,,53447.0,1.0,1.0,1,51,48582.0,11.0,98.0,103,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189242.0,4.0,5.0,2701.0,,238475.0,SSD,237909.0,0,8192.0,Notebook,17.3,1920.0,1080.0,Mobile,li-i,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,5.0,26,FullAuto,0,IS_GENUINE,OEM:NONSLP,0.0,0.0,Retail,0.0,556.0,63396.0,1,0.0,0.0,0,0,0.0,1.0,6.0,1
0006435fc426f3228201ee081a17149a,win8defender,1.1.15100.1,4.9.10586.1106,1.273.1527.0,0,7.0,0,,51954.0,2.0,1.0,1,57,114779.0,18.0,76.0,222,windows10,x64,10.0.0.0,10586,768,th2,10586.1176.amd64fre.th2_release_sec.170913-1848,Home,1.0,0,,0.0,74.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2102.0,245824.0,4.0,1.0,77.0,,953869.0,HDD,936826.0,0,8192.0,Notebook,13.9,1366.0,768.0,Mobile,lion,212.0,10.0.10586.1176,amd64,th2_release_sec,10586,1176,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,10.0,35,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,142.0,33111.0,1,0.0,0.0,0,0,0.0,1.0,10.0,1
000643fdde4bcd735a34426577810665,win8defender,1.1.15100.1,4.10.209.0,1.273.1519.0,0,7.0,0,,53447.0,1.0,1.0,1,203,143782.0,27.0,255.0,46,windows8,x64,6.3.0.0,9600,768,windows8.1,9600.19067.amd64fre.winblue_ltsb_escrow.180619-2033,Home,1.0,0,,0.0,333.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189433.0,4.0,5.0,3396.0,,476940.0,HDD,229836.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,,10.0.10586.494,amd64,th2_release,10586,494,Core,CORE,Update,39.0,160,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,556.0,63140.0,1,,0.0,0,0,0.0,0.0,7.0,1
000644085d63c4793869977d389575dc,win8defender,1.1.15100.1,4.18.1807.18075,1.273.717.0,0,7.0,0,,53447.0,1.0,1.0,1,29,143107.0,,35.0,171,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,1980.0,317708.0,4.0,5.0,2489.0,,238475.0,Unspecified,237908.0,1,4096.0,Desktop,21.5,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,26.0,119,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,142.0,7825.0,0,0.0,0.0,0,0,0.0,1.0,10.0,1
00064466d92b69cfe97f954b314633be,win8defender,1.1.14800.3,4.14.17639.18041,1.267.675.0,0,7.0,0,,53447.0,1.0,1.0,1,169,112529.0,27.0,276.0,74,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,111.0,,1.0,1.0,Convertible,Windows.Desktop,2668.0,35236.0,2.0,5.0,1979.0,,476940.0,HDD,476389.0,0,2048.0,Notebook,10.1,1366.0,768.0,Mobile,,16.0,10.0.16299.15,amd64,rs3_release,16299,15,Core,CORE,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,628.0,18746.0,0,,0.0,1,0,0.0,0.0,12.0,1
00064477646d7e8c1a4842b4e487ae31,win8defender,1.1.15200.1,4.18.1807.18075,1.275.864.0,0,7.0,0,,17747.0,2.0,2.0,1,56,147547.0,,89.0,88,windows10,x86,10.0.0.0,14393,768,rs1,14393.1198.x86fre.rs1_release_sec.170427-1353,Home,1.0,0,,0.0,103.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,585.0,189340.0,2.0,5.0,3426.0,,476940.0,HDD,159450.0,0,2048.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.14393.1198,x86,rs1_release,14393,1198,Core,CORE,Update,14.0,49,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,556.0,64689.0,0,0.0,0.0,0,0,0.0,1.0,11.0,0
000645015a82b86f3f90876b30762c61,win8defender,1.1.15200.1,4.12.16299.15,1.275.453.0,0,7.0,0,,53447.0,1.0,1.0,1,164,,27.0,205.0,172,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,525.0,331242.0,4.0,5.0,2322.0,,476940.0,HDD,190774.0,1,4096.0,Notebook,15.6,1366.0,768.0,Mobile,,16.0,10.0.16299.611,amd64,rs3_release_svc_escrow,16299,611,Core,CORE,UUPUpgrade,27.0,120,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,70080.0,0,,0.0,0,0,0.0,0.0,15.0,0
0006467f8d1c663f6653d15afd630855,win8defender,1.1.14600.4,4.13.17134.1,1.263.48.0,0,7.0,0,,53447.0,1.0,1.0,1,9,20805.0,27.0,10.0,214,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,748.0,263091.0,4.0,5.0,2523.0,,476940.0,HDD,476389.0,0,8192.0,Notebook,15.6,1366.0,768.0,Mobile,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,10.0,35,UNKNOWN,0,IS_GENUINE,Retail,,0.0,NOT_SET,,142.0,4817.0,0,,0.0,0,0,0.0,,,0
000647937a8c696c00588ee6d0e4966f,win8defender,1.1.13903.0,4.12.16299.15,1.247.459.0,0,7.0,0,773.0,7945.0,2.0,1.0,1,97,92776.0,,126.0,124,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,,135.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2206.0,244755.0,2.0,1.0,190.0,,715404.0,HDD,694175.0,0,6144.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.16299.125,amd64,rs3_release,16299,125,Core,CORE,Upgrade,18.0,72,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,554.0,33139.0,1,0.0,0.0,0,0,0.0,0.0,15.0,0
000648b5fa9db5ef031e3f22d685ad77,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1378.0,0,7.0,0,,53447.0,1.0,1.0,1,49,101182.0,18.0,67.0,74,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,4.0,1.0,288.0,,953869.0,HDD,938108.0,0,6144.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Core,CORE,Update,7.0,30,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,554.0,33100.0,1,0.0,0.0,0,0,0.0,0.0,3.0,1
000648be8179eb49afb798fa3bdc551a,mse,1.1.15100.1,4.10.209.0,1.273.1094.0,0,7.0,0,,29199.0,1.0,1.0,0,164,45504.0,27.0,205.0,172,windows7,x64,6.1.1.0,7601,256,windows7,7601.24168.amd64fre.win7sp1_ldr.180608-0600,Invalid,1.0,0,,0.0,334.0,,,1.0,Notebook,Windows.Desktop,585.0,190036.0,2.0,5.0,3418.0,,305245.0,HDD,288166.0,0,4096.0,Laptop,15.6,1366.0,768.0,Mobile,lion,0.0,10.0.10586.545,amd64,th2_release,10586,545,Core,CORE,Update,27.0,120,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,807.0,63270.0,0,0.0,0.0,1,0,0.0,0.0,15.0,0
00064c994506ecdd7da4026b99031a94,win8defender,1.1.15200.1,4.18.1807.18075,1.273.1826.0,0,7.0,0,,53447.0,1.0,1.0,1,169,64540.0,,209.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,2668.0,23941.0,4.0,5.0,2706.0,,953869.0,HDD,952592.0,0,4096.0,Desktop,18.5,1366.0,768.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,44514.0,1,,0.0,0,0,0.0,0.0,3.0,0
00064cca1b0c9c201cc31f926c8908e0,win8defender,1.1.15000.2,4.18.1806.18062,1.271.78.0,0,7.0,0,,53447.0,1.0,1.0,1,195,10222.0,27.0,258.0,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,117.0,,1.0,1.0,Convertible,Windows.Desktop,585.0,313259.0,4.0,5.0,3499.0,,59640.0,SSD,58498.0,0,4096.0,Convertible,11.6,1920.0,1080.0,Mobile,,14.0,10.0.16299.371,amd64,rs3_release,16299,371,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63086.0,1,,0.0,1,1,0.0,0.0,1.0,0
00064e0ee38b04b5267420fbcb5a5be6,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1509.0,0,7.0,0,,53447.0,1.0,1.0,1,96,120185.0,27.0,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Detachable,Windows.Desktop,3150.0,313511.0,4.0,5.0,2527.0,,122104.0,SSD,111646.0,0,4096.0,MainServerChassis,10.6,1920.0,1080.0,Slate,lion,16.0,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,142.0,6376.0,1,0.0,0.0,1,1,0.0,0.0,15.0,0
00064e80c01ca317cb837d45fcf9f44f,win8defender,1.1.15100.1,4.12.16299.15,1.273.1167.0,0,7.0,0,,7945.0,2.0,1.0,1,159,70124.0,18.0,277.0,75,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,1443.0,275884.0,2.0,5.0,3224.0,,476940.0,HDD,124900.0,0,8192.0,MiniTower,15.7,1280.0,800.0,SOHOServer,#,4294967295.0,10.0.16299.492,amd64,rs3_release_svc_escrow,16299,492,Professional,PROFESSIONAL,Upgrade,8.0,31,UNKNOWN,0,INVALID_LICENSE,Retail,0.0,0.0,Retail,0.0,355.0,20951.0,0,0.0,0.0,0,0,0.0,1.0,11.0,0
000650f533d45a6b67a49a401371465c,win8defender,1.1.15200.1,4.18.1807.18075,1.275.150.0,0,7.0,0,,53447.0,1.0,1.0,1,107,133897.0,27.0,138.0,134,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,4909.0,317701.0,8.0,5.0,2948.0,,238475.0,SSD,237924.0,0,8192.0,Desktop,31.5,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Refresh,20.0,83,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,53071.0,0,,0.0,0,0,0.0,1.0,1.0,1
000654c3532f2be7c7d841f5a59444a2,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1809.0,0,7.0,0,,53447.0,1.0,1.0,1,214,61668.0,27.0,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,2102.0,230087.0,4.0,5.0,2385.0,,953869.0,HDD,153154.0,0,4096.0,Desktop,18.5,1366.0,768.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,,93.0,19821.0,0,,0.0,0,0,0.0,1.0,1.0,1
00065a2f7b03f8f00ed0a573aad70486,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1101.0,0,7.0,0,,53447.0,1.0,1.0,1,89,66953.0,,120.0,118,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,2.0,5.0,1998.0,,476940.0,HDD,287498.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,8.0,31,FullAuto,0,OFFLINE,OEM:DM,,0.0,Unknown,,554.0,33060.0,1,,0.0,0,0,0.0,,,0
00065b55da1478fd9e8011197fd2c3e0,win8defender,1.1.15100.1,4.18.1806.18062,1.273.516.0,0,7.0,0,,53447.0,1.0,1.0,1,203,143782.0,18.0,255.0,46,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,3035.0,263600.0,2.0,5.0,3454.0,,476940.0,HDD,119575.0,0,8192.0,Desktop,21.5,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,39.0,160,FullAuto,0,IS_GENUINE,OEM:NONSLP,0.0,0.0,Retail,0.0,142.0,63762.0,1,0.0,0.0,0,0,0.0,0.0,7.0,1
00066248c83d8287601ff5e8bff2a572,win8defender,1.1.15200.1,4.13.17134.228,1.275.640.0,0,7.0,0,,7945.0,2.0,1.0,1,208,95362.0,27.0,282.0,236,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4142.0,116315.0,2.0,5.0,2012.0,,476940.0,HDD,455568.0,0,4096.0,Laptop,15.5,1366.0,768.0,Mobile,lion,827.0,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,807.0,51303.0,1,0.0,0.0,0,0,0.0,0.0,10.0,1
000662553147396c7a6e8f5fbcced9d3,win8defender,1.1.14600.4,4.13.17134.1,1.263.48.0,0,7.0,0,,53447.0,1.0,1.0,1,141,98087.0,27.0,167.0,227,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,241818.0,2.0,5.0,2133.0,,953869.0,HDD,936396.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,,0.0,10.0.17134.81,amd64,rs4_release,17134,81,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,10.0,35,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,NOT_SET,,554.0,33054.0,1,,0.0,0,0,0.0,,,0
000663b5a4c138bf556d82cc813fbdc5,win8defender,1.1.15100.1,4.9.10586.1106,1.273.1244.0,0,7.0,0,,53447.0,1.0,1.0,1,205,136125.0,,211.0,182,windows10,x64,10.0.0.0,10586,768,th2,10586.1176.amd64fre.th2_release_sec.170913-1848,Home,1.0,0,,0.0,74.0,RequireAdmin,0.0,1.0,Desktop,Windows.Desktop,4909.0,317701.0,2.0,5.0,2059.0,,190781.0,Unspecified,50000.0,0,4096.0,Desktop,13.3,1024.0,768.0,Desktop,#,4294967295.0,10.0.10586.1176,amd64,th2_release_sec,10586,1176,Core,CORE,IBSClean,,125,UNKNOWN,0,OFFLINE,Retail,0.0,0.0,Retail,0.0,142.0,52631.0,0,0.0,0.0,0,0,0.0,0.0,3.0,1
